20
Jefferson County
-99.7706380000 36.3034585550
-99.6249540000 36.3079857232
-99.5494380000 36.2586432812
-99.5339890000 36.2810913215
-99.4910960000 36.2702698723
-99.4752960000 36.2946692485
-99.4751130000 36.6700437515
-99.5731810000 36.6970508043
-99.5991290000 36.6447728178
-99.6945270000 36.6485821399
-99.7927700000 36.7395103738
-99.8210680000 36.7927157482
-99.9226300000 36.8844184896
-99.9539790000 36.8912743803
-99.9974980000 36.8697706687
-99.9977190000 36.5681720526
48
11
-95.8625180000 34.9677560876
-95.8617780000 35.2539354404
-95.8587270000 35.4818586976
-96.2954330000 35.4125846792
-96.2971570000 34.9705301115
-96.2973250000 34.8035572110
-96.0767970000 34.7997080688
-95.9344330000 34.7981905884
-95.9865110000 34.8492529842
-95.9405290000 34.9682746469
-95.8625180000 34.9677560876
48
13
-100.1114040000 30.4226764300
-100.1120990000 31.0387246799
-100.6999280000 31.0394563101
-100.6997600000 30.8035788219
-100.7109600000 30.7131613616
-100.7463680000 30.6960873403
-100.7389910000 30.6462388013
-100.7585220000 30.5968217350
-100.7948230000 30.6004477572
-100.7681120000 30.5498185041
-100.7732320000 30.5182457112
-100.6675490000 30.4203580788
-100.1114040000 30.4226764300
48
29
-100.2121890000 29.4091629843
-100.1137160000 29.4102783497
-100.1143340000 29.9223049986
-100.1114040000 30.4226764300
-100.6675490000 30.4203580788
-100.6469040000 30.3145428429
-100.6515730000 30.2605005676
-100.6297070000 30.2338205715
-100.6405790000 30.2269852894
-100.6025920000 30.2121930461
-100.5751190000 30.1295371208
-100.5473250000 30.1249587333
-100.5334090000 30.0489519851
-100.5077060000 30.0278268278
-100.5009840000 29.9410283923
-100.4470900000 29.9155525333
-100.4476010000 29.8789459056
-100.3989030000 29.8511463876
-100.4114150000 29.8127083084
-100.3888630000 29.7715579964
-100.3347400000 29.7539352457
-100.3659820000 29.7321510647
-100.3377990000 29.6887514901
-100.3495860000 29.6428619334
-100.2869260000 29.5412071433
-100.2934650000 29.5018300532
-100.2534870000 29.4551783452
-100.2227780000 29.4520432940
-100.2121890000 29.4091629843
48
22
-98.4226150000 27.8159127262
-98.4178850000 28.1206871908
-98.4494250000 28.1202694805
-98.4665450000 28.1200415371
-98.4667590000 28.1461690118
-98.4672850000 28.2181020595
-98.4929120000 28.2181638657
-98.4929280000 28.2382637317
-98.4931720000 28.3228735642
-98.5357590000 28.3565703823
-98.5237200000 28.3565231327
-98.5223460000 28.4444934810
-98.5753710000 28.4620175278
-98.6023480000 28.4387408614
-98.6249470000 28.4417916306
-98.6252980000 28.4607677391
-98.7983250000 28.4565894824
-98.7981110000 28.3693981879
-98.7980880000 28.3597822729
-98.9546430000 28.3613426853
-98.9542310000 27.8183312132
-98.4226150000 27.8159127262
48
7
-102.7672420000 33.3964787247
-102.3180470000 33.3960241020
-102.2875140000 33.3962954657
-102.2868040000 33.9089126029
-102.7990880000 33.9076107417
-102.7989430000 33.3965597817
-102.7672420000 33.3964787247
48
23
-97.1552200000 32.0022453502
-97.3344650000 31.9390372960
-97.1966930000 31.8614581972
-97.0807110000 31.7681528531
-97.0244600000 31.5323311577
-97.0197070000 31.5122110702
-96.8519590000 31.6037139921
-96.7945560000 31.6584554850
-96.7419970000 31.7007836198
-96.7327880000 31.7541016702
-96.6862720000 31.7610008643
-96.6405870000 31.8160577727
-96.6680980000 31.8167549985
-96.6889270000 31.8408767844
-96.7442780000 31.8433442717
-96.7877880000 31.9232202199
-96.8719250000 31.9791805991
-96.8752590000 32.0027082245
-96.8999710000 32.0058938722
-96.9025420000 32.0686390448
-96.9194720000 32.0974181016
-96.9637600000 32.1180323211
-97.1552200000 32.0022453502
48
29
-95.8043060000 31.7569631643
-95.8302380000 32.2030476247
-95.8630600000 32.4751359920
-96.1682590000 32.4272400889
-96.1831510000 32.3969619506
-96.1626740000 32.3648938722
-96.1604770000 32.3248141192
-96.1777730000 32.2943077710
-96.1648790000 32.2355658453
-96.1878660000 32.1664725221
-96.1598970000 32.1295724957
-96.1609950000 32.0909894841
-96.1325760000 32.0413945150
-96.1298750000 31.9959857119
-96.0805740000 31.9700529710
-96.1132510000 31.9515888829
-96.1219790000 31.9171226042
-96.1469570000 31.9160364284
-96.1403730000 31.8662365385
-96.1549300000 31.8554403690
-96.1213840000 31.8263451837
-96.0947040000 31.8304374743
-96.1004330000 31.8115571786
-96.0854640000 31.8053485972
-96.0992970000 31.7694980978
-96.0800250000 31.7512842338
-96.1038210000 31.7459377786
-96.0935360000 31.7330408800
-95.8043060000 31.7569631643
48
5
-100.5389790000 37.6286092312
-100.5402150000 38.1636930819
-101.0859380000 38.1634532017
-101.0862810000 37.6273808254
-100.5389790000 37.6286092312
48
6
-101.0411610000 35.9908570563
-100.5186920000 35.9932949121
-100.5173420000 36.5709239660
-100.9461590000 36.5693028342
-101.0414810000 36.5689154130
-101.0411610000 35.9908570563
48
6
-101.5635830000 35.9870360594
-101.0411610000 35.9908570563
-101.0414810000 36.5689154130
-101.4715810000 36.5687301777
-101.5648570000 36.5689747368
-101.5635830000 35.9870360594
48
25
-94.7058790000 34.8481444038
-94.6978760000 34.8055639623
-94.6723860000 34.7954484673
-94.6951450000 34.7823148843
-94.7021410000 34.7456837142
-94.5183560000 34.6342191670
-94.3847890000 34.6267258222
-94.3171620000 34.6708165420
-94.2965620000 34.6628950722
-94.2823330000 34.6927391824
-94.2563550000 34.6964952570
-94.2350850000 34.6872830644
-94.2226330000 34.6389975499
-94.1752620000 34.6286709990
-94.1455000000 34.6829982649
-94.1018140000 34.6806621472
-94.0911330000 34.6708260520
-94.1024090000 34.6645722728
-94.0877910000 34.6611858051
-94.1179730000 34.6460971913
-94.0922090000 34.6234677014
-94.0431440000 34.6267258222
-94.0428850000 34.8502746508
-94.6539920000 34.8485349657
-94.7058790000 34.8481444038
48
5
-101.0857320000 38.7014867211
-101.6234660000 38.7016475228
-101.6228330000 38.1695500316
-101.0860670000 38.1710373907
-101.0857320000 38.7014867211
48
6
-101.7760160000 33.9087544431
-102.2112500000 33.9089574543
-102.2868040000 33.9089126029
-102.2875140000 33.3962954657
-101.7757490000 33.3962191079
-101.7760160000 33.9087544431
48
5
-100.0003890000 38.1634679635
-100.0003970000 38.7019827335
-100.5402220000 38.7029920833
-100.5402150000 38.1636930819
-100.0003890000 38.1634679635
48
26
-96.4517590000 34.2300844687
-96.4289930000 34.1985542090
-96.3834150000 34.1945730463
-96.3237300000 34.1647900260
-96.2980350000 34.1609177764
-96.2843320000 34.1066984867
-96.2345500000 34.1023057014
-96.1917880000 34.0462853635
-96.1461940000 34.0557981329
-96.1756970000 34.0049478609
-96.1032490000 33.9843919553
-96.1179050000 33.9202452428
-96.1087270000 33.8966299373
-96.0650560000 33.9063100765
-96.0546650000 33.8212308140
-96.0527110000 33.8133495705
-95.4285130000 33.9060527779
-95.4599080000 33.9663612244
-95.4793620000 33.9863372863
-95.4625780000 34.0445717599
-95.4887310000 34.0808870922
-95.4466020000 34.1564908294
-95.4584430000 34.1947576629
-95.4492870000 34.2259979605
-96.0758970000 34.2287846297
-96.4517590000 34.2300844687
48
28
-96.0546650000 33.8212308140
-96.4967120000 33.5663323974
-96.2366260000 33.1168691619
-95.7873760000 33.3572953201
-95.7871630000 33.4438297608
-95.8046490000 33.4199360635
-95.8335420000 33.4477304782
-95.8741680000 33.4460709815
-95.8700180000 33.4991509590
-95.8793720000 33.4920208711
-95.8741230000 33.5167935836
-95.9000930000 33.5150601217
-95.8967130000 33.5308657526
-95.9821240000 33.5556378963
-95.9730830000 33.5940830038
-95.9943850000 33.6220690702
-95.9700160000 33.6607579088
-96.0244290000 33.6574418551
-96.0200730000 33.6921370813
-96.0022510000 33.6960938360
-96.0046620000 33.7099312446
-96.0220640000 33.7556911543
-96.0413210000 33.7415874569
-96.0614010000 33.7530027420
-96.0442660000 33.7590161090
-96.0645680000 33.7830646662
-96.0527110000 33.8133495705
-96.0546650000 33.8212308140
48
12
-97.9421460000 28.7743889663
-97.9341810000 29.0448770569
-97.7985310000 29.1810981516
-97.7893450000 29.2016450046
-97.8010940000 29.2287085691
-97.8608780000 29.2295684936
-97.8831480000 29.2504883961
-98.2354970000 29.2516963602
-98.2324680000 28.3535655673
-98.0580750000 28.3518713830
-98.0594710000 28.7743393000
-97.9421460000 28.7743889663
48
9
-98.0053100000 33.8273352515
-98.2083890000 33.7091689985
-98.1565700000 33.6199089769
-98.1692960000 33.6121741943
-98.4637370000 33.4343999798
-98.2710720000 33.1203914796
-98.1800080000 33.1758541615
-97.7664340000 33.4208537349
-98.0053100000 33.8273352515
48
10
-98.4265520000 35.0015452675
-98.0560910000 34.9960862804
-97.9216380000 34.9936442565
-97.9181900000 35.5107251009
-97.9789660000 35.5105741165
-97.9789890000 35.5214311780
-97.9789200000 35.5505842833
-98.4214100000 35.5501862991
-98.4206700000 35.4655857123
-98.4265520000 35.0015452675
48
7
-97.5441820000 34.9851703483
-97.9216380000 34.9936442565
-98.0560910000 34.9960862804
-98.0668330000 34.4673732936
-97.6170650000 34.4634129448
-97.5505830000 34.4632990484
-97.5441820000 34.9851703483
48
7
-101.6950070000 33.9096597344
-101.6887440000 34.4275155062
-102.2027050000 34.4251992308
-102.2110370000 34.4251672089
-102.2112500000 33.9089574543
-101.7760160000 33.9087544431
-101.6950070000 33.9096597344
48
7
-102.5950240000 34.9430350986
-103.0646590000 34.9433533116
-103.0646970000 34.4239231068
-102.2110370000 34.4251672089
-102.2027050000 34.4251992308
-102.2085190000 34.9431852664
-102.5950240000 34.9430350986
48
15
-97.1432650000 31.0442787432
-96.8742220000 31.0495891736
-96.5698470000 31.4284936918
-96.6220170000 31.5241265128
-96.6473850000 31.6402003916
-96.6860120000 31.6582241700
-96.7660370000 31.6335328356
-96.7945560000 31.6584554850
-96.8519590000 31.6037139921
-97.0197070000 31.5122110702
-97.0244600000 31.5323311577
-97.3158260000 31.2267066455
-97.3178940000 31.2245370165
-97.1311870000 31.0623105769
-97.1432650000 31.0442787432
48
46
-95.0032200000 33.1317524853
-95.0063930000 33.1535555472
-95.0451350000 33.1539411803
-95.0646360000 33.1846906923
-95.1007160000 33.1813796944
-95.1109920000 33.1993416501
-95.0967250000 33.2295960019
-95.1452180000 33.2673244859
-95.1399920000 33.2922410906
-95.1685640000 33.3163627811
-95.2084270000 33.3010095451
-95.2549740000 33.3062796409
-95.2734070000 33.3273613892
-95.6497960000 33.2599971515
-95.6499480000 33.2492810009
-95.7399140000 33.2229749133
-95.7445220000 33.2061078988
-95.7223050000 33.1849075990
-95.7468490000 33.1689514464
-95.7112660000 33.1645612734
-95.7002720000 33.0932915212
-95.6606450000 33.0528039932
-95.6775670000 33.0388329450
-95.6574170000 33.0346774534
-95.6559070000 33.0140053636
-95.6790620000 32.9859157063
-95.6716770000 32.9786281724
-95.6957020000 32.9800477233
-95.7255330000 32.9497074833
-95.7257000000 32.9003014793
-95.7481000000 32.8726557823
-95.7284930000 32.8224790106
-95.7758030000 32.7919015854
-95.7644120000 32.7435060358
-95.6991420000 32.7232630966
-95.6635440000 32.7314446013
-95.6312940000 32.6953090148
-95.6310120000 32.6769246799
-95.6652830000 32.6690074322
-95.6583480000 32.6532376377
-95.6810000000 32.6197567024
-95.6500090000 32.5601056121
-95.6178740000 32.5523936869
-95.4347840000 32.7013405239
-94.9580000000 33.0859582232
-95.0032200000 33.1317524853
48
6
-103.0439760000 36.5693028342
-102.6151500000 36.5694553818
-102.5256350000 36.5696309328
-102.5251850000 37.0963138434
-103.0427700000 37.0968383815
-103.0439760000 36.5693028342
48
14
-94.7469250000 35.3850595914
-94.7814480000 35.3728333378
-94.7816620000 35.4028749568
-94.8087840000 35.4265959988
-94.8197400000 34.9716173294
-94.7699890000 34.9048970123
-94.7200390000 34.8783005117
-94.7058790000 34.8481444038
-94.6539920000 34.8485349657
-94.6522600000 35.3131802929
-94.6863170000 35.3417906453
-94.6911160000 35.3644519536
-94.7252960000 35.3588782991
-94.7469250000 35.3850595914
48
15
-94.5114290000 33.7757213974
-94.0156330000 33.7826437911
-94.0422900000 33.8054276306
-94.0429000000 34.2699633415
-94.3184890000 34.2040090208
-94.3505250000 34.1921446570
-94.3816450000 34.2141536502
-94.3830410000 34.2387788800
-94.4378660000 34.2336395736
-94.4918210000 34.2724171828
-94.5260850000 34.1359863451
-94.5798420000 34.0458705508
-94.6002660000 33.9047745563
-94.6002270000 33.7831283281
-94.5114290000 33.7757213974
48
49
-97.9854970000 27.8129790141
-98.3206710000 27.8154041664
-98.5867390000 27.2280151503
-98.5628510000 27.1915512149
-98.5465470000 27.2034973585
-98.5580520000 27.2160500221
-98.5352400000 27.1925333078
-98.5229870000 27.2038306980
-98.5254750000 27.1890742782
-98.5019150000 27.1896383289
-98.5073320000 27.1752491134
-98.4822010000 27.1654443164
-98.4828870000 27.1835609785
-98.4466550000 27.1910964003
-98.4425960000 27.1630548090
-98.3702320000 27.1161139182
-98.3629300000 27.1325333892
-98.3531110000 27.1097503572
-98.3368380000 27.1265055076
-98.3353350000 27.0950469545
-98.3057480000 27.0564310052
-98.2968060000 27.0744656510
-98.2662580000 27.0755871913
-98.2879260000 27.0590334795
-98.2495960000 27.0230956472
-98.2212140000 27.0264678771
-98.1935580000 27.0036922686
-98.1784060000 27.0241610798
-98.1474990000 26.9963847450
-98.1338270000 27.0227939432
-98.0944290000 27.0064439662
-98.0804980000 27.0201454350
-98.0779340000 26.9829940605
-98.0398480000 26.9871332168
-98.0287550000 27.0151769834
-97.9342500000 26.9999878094
-97.9359890000 27.0124384600
-97.9275510000 27.0029242080
-97.8704070000 27.0050814679
-97.8618770000 27.0188362302
-97.8618770000 27.3290174389
-97.8619080000 27.4200010638
-98.0020220000 27.4409423210
-97.9865950000 27.5255227021
-97.9843670000 27.5395754832
-97.9645840000 27.5362479656
-97.9574050000 27.6236493975
-97.9841230000 27.6279780285
-97.9854970000 27.8129790141
48
33
-94.7020420000 34.5785937598
-94.7012940000 34.3060518532
-94.6716920000 34.3048588946
-94.6522520000 34.2819358249
-94.5793150000 34.2733113330
-94.5266270000 34.2822520616
-94.5173420000 34.2648864847
-94.4918210000 34.2724171828
-94.4378660000 34.2336395736
-94.3830410000 34.2387788800
-94.3816450000 34.2141536502
-94.3505250000 34.1921446570
-94.3184890000 34.2040090208
-94.0429000000 34.2699633415
-94.0431440000 34.6267258222
-94.0922090000 34.6234677014
-94.1179730000 34.6460971913
-94.0877910000 34.6611858051
-94.1024090000 34.6645722728
-94.0911330000 34.6708260520
-94.1018140000 34.6806621472
-94.1455000000 34.6829982649
-94.1752620000 34.6286709990
-94.2226330000 34.6389975499
-94.2350850000 34.6872830644
-94.2563550000 34.6964952570
-94.2823330000 34.6927391824
-94.2965620000 34.6628950722
-94.3171620000 34.6708165420
-94.3847890000 34.6267258222
-94.5183560000 34.6342191670
-94.7021410000 34.7456837142
-94.7020420000 34.5785937598
48
6
-101.0857320000 38.7014867211
-101.0857160000 38.7043267665
-101.0851590000 39.2522093509
-101.6239170000 39.2525601568
-101.6234660000 38.7016475228
-101.0857320000 38.7014867211
48
9
-99.1142960000 34.4151685486
-99.1186680000 33.9002814264
-98.9244000000 33.8984308825
-98.5511550000 34.1151156362
-98.4748990000 34.1621635536
-98.4751740000 34.4130659963
-98.5762560000 34.4155847949
-99.0960460000 34.4151151838
-99.1142960000 34.4151685486
48
7
-101.7757490000 33.3962191079
-101.7761920000 32.7266584588
-101.2747960000 32.7261844095
-101.2679440000 33.2520508623
-101.2676320000 33.2846386543
-101.2671200000 33.3954684547
-101.7757490000 33.3962191079
48
45
-97.7985310000 29.1810981516
-97.9341810000 29.0448770569
-97.9421460000 28.7743889663
-97.8883820000 28.7563501341
-97.8732150000 28.7195560081
-97.8335800000 28.6868932672
-97.3247760000 28.6898813248
-97.2417370000 28.7144235751
-97.1651000000 28.6980698069
-97.0502240000 28.9035595600
-96.9842830000 28.9640002831
-97.0588840000 29.0118995031
-97.0956730000 29.1381762297
-97.1362150000 29.0775455173
-97.1873400000 28.9879978745
-97.2080080000 28.9845062019
-97.2449260000 29.0012418051
-97.2203290000 29.0022007791
-97.2222370000 29.0206579650
-97.2276310000 29.0127861784
-97.2529750000 29.0472052195
-97.2980650000 29.0466146901
-97.3617100000 29.0164403889
-97.3371660000 29.0533776664
-97.4453130000 29.0398566119
-97.4596020000 29.0481815224
-97.4604950000 29.0297394224
-97.4808120000 29.0273154479
-97.4919510000 29.0520540033
-97.5079800000 29.0477109050
-97.5196610000 29.0286693839
-97.4894100000 29.0036290761
-97.5937730000 29.0262148910
-97.6143720000 29.0649009274
-97.6304470000 29.0675655177
-97.6372680000 29.0338092737
-97.6758730000 29.0540270585
-97.6908950000 29.0923518138
-97.7362750000 29.0864489973
-97.7296680000 29.0985967061
-97.7633210000 29.1002932261
-97.7761230000 29.1276320595
-97.8066330000 29.1124740025
-97.8168030000 29.1536352611
-97.7985310000 29.1810981516
48
10
-97.2774660000 33.5065943093
-97.6052020000 33.3214082215
-97.4186100000 33.0077320338
-97.3461000000 32.9219663758
-97.2782900000 32.9603465043
-96.8011250000 33.2445145629
-96.9322200000 33.4636579946
-97.0372700000 33.6450581852
-97.0446620000 33.6408383813
-97.2774660000 33.5065943093
48
7
-100.5407030000 37.0972801639
-100.9449390000 37.0979580543
-100.9461590000 36.5693028342
-100.5173420000 36.5709239660
-100.4177860000 36.5702217549
-100.4158940000 37.0970379744
-100.5407030000 37.0972801639
48
20
-97.9858860000 28.2934967821
-97.9198680000 28.3312617693
-97.8414990000 28.3329601737
-97.7873380000 28.3763447881
-97.7304230000 28.3575570033
-97.6589580000 28.3750272222
-97.6252670000 28.3735037687
-97.5078960000 28.3581262546
-97.2883380000 28.3705503022
-97.1651000000 28.6980698069
-97.2417370000 28.7144235751
-97.3247760000 28.6898813248
-97.8335800000 28.6868932672
-97.8732150000 28.7195560081
-97.8883820000 28.7563501341
-97.9421460000 28.7743889663
-98.0594710000 28.7743393000
-98.0580750000 28.3518713830
-97.9860080000 28.3472276807
-97.9858860000 28.2934967821
48
6
-99.9909820000 35.4670350248
-99.9888310000 34.9445713496
-99.6120000000 34.9408076339
-99.4712600000 34.9408803327
-99.4724430000 35.4689766560
-99.9909820000 35.4670350248
48
22
-99.4744950000 35.8703953505
-99.4940870000 35.9120629410
-99.5462650000 35.9278684371
-99.5448910000 35.9451227508
-99.5788880000 35.9531191921
-99.5842360000 35.9316968645
-99.6348500000 35.9540686980
-99.6390460000 35.9722963339
-99.6644290000 35.9603676693
-99.6948700000 35.9829491703
-99.7001880000 35.9504704902
-99.7230220000 35.9671725317
-99.7256770000 35.9474307645
-99.7412410000 35.9644079269
-99.7588960000 35.9553636021
-99.7574010000 35.9789635563
-99.8327940000 35.9716114605
-99.8403240000 35.9934417872
-99.9964370000 35.9936765471
-99.9909820000 35.4670350248
-99.4724430000 35.4689766560
-99.4744950000 35.8703953505
48
5
-101.0857160000 38.7043267665
-100.5467220000 38.7030489832
-100.5461430000 39.2523325060
-101.0851590000 39.2522093509
-101.0857160000 38.7043267665
48
45
-94.0716860000 32.0819584587
-94.1192090000 31.9672174093
-94.1168290000 31.9335950358
-94.0832140000 31.8743824291
-94.1174470000 31.8209569752
-94.1140210000 31.7780839586
-94.0965960000 31.7723287206
-94.1176070000 31.7523155880
-93.9014510000 31.7534812263
-93.8685910000 32.5874426524
-93.9111250000 32.8181061167
-94.0390320000 32.7902975231
-94.0641330000 32.7645784497
-94.1251910000 32.7504102177
-94.1296310000 32.7494233792
-94.4577640000 32.6725925311
-94.4440840000 32.6728621184
-94.4499050000 32.6371679111
-94.3528290000 32.6794071053
-94.3233410000 32.6575935368
-94.2921750000 32.6833181757
-94.2781910000 32.6538980711
-94.2380290000 32.6489717524
-94.2333300000 32.6171356328
-94.2416150000 32.6243305993
-94.2436750000 32.5915883940
-94.1994320000 32.5499525628
-94.2155910000 32.5178766809
-94.1999130000 32.5069362280
-94.1899720000 32.4839645341
-94.2008060000 32.4738347207
-94.1803740000 32.4397228198
-94.1883470000 32.4268313580
-94.1802370000 32.3953926708
-94.1483610000 32.3873522031
-94.1328200000 32.3592669008
-94.1255110000 32.2652480837
-94.0893630000 32.2689562988
-94.0854570000 32.2335733586
-94.0741880000 32.2466158366
-94.0530780000 32.2241984507
-94.0532070000 32.2017355630
-94.0764620000 32.1876408727
-94.0956120000 32.1399674458
-94.0716860000 32.0819584587
48
49
-101.7684780000 32.2298593369
-101.7791750000 32.2664946070
-101.8099060000 32.2865525130
-101.8158190000 32.3438386947
-101.8387530000 32.3578773675
-101.8336490000 32.4116686156
-101.8602910000 32.4853754413
-101.8906710000 32.5047443042
-101.8750150000 32.5288263656
-101.8823170000 32.5455181074
-101.9177170000 32.5565789285
-101.9899750000 32.6201124821
-102.0107420000 32.6095095694
-102.0486680000 32.6375972470
-102.0794910000 32.6182589408
-102.1819080000 32.6528479138
-102.1896130000 32.6374035790
-102.2016070000 32.6686935081
-102.2467120000 32.6827345993
-102.2847290000 32.6731468780
-102.3293840000 32.7127402351
-102.3891070000 32.7352687597
-102.4057690000 32.7356494312
-102.4300690000 32.7840695885
-102.4262010000 32.8409611279
-102.4420240000 32.8816048274
-102.5090940000 32.9353693012
-102.5669780000 32.9519947921
-102.5881200000 32.9381932704
-102.6754910000 33.0188180071
-102.7242890000 32.9940417516
-102.7381210000 32.9647109875
-102.7673650000 32.9767861773
-102.8249050000 32.9455822574
-102.9137500000 33.0295187265
-103.0111390000 33.0675662129
-103.5850830000 32.3614292072
-103.4399800000 32.2444929449
-102.5668410000 31.5337487193
-102.5669330000 31.8004917565
-102.5590060000 31.8005994525
-102.3430790000 31.8029270992
-102.3429870000 32.1664202423
-102.3249210000 32.1662761825
-102.1384050000 32.1649796525
-102.1383130000 32.1810990449
-102.1377790000 32.2329165665
-102.1254120000 32.2327596344
-101.7684780000 32.2298593369
48
10
-95.3089600000 34.9474901692
-95.1731870000 34.9467905509
-95.1521840000 35.0081958843
-95.1261290000 35.0333508736
-95.1254500000 35.4575130516
-95.1622540000 35.4468087586
-95.2415160000 35.4315566229
-95.3065490000 35.4439214946
-95.3085480000 35.4423323958
-95.3089600000 34.9474901692
48
31
-94.8494110000 32.0442586302
-94.7327350000 32.0402131467
-94.5506900000 32.0412796270
-94.5379260000 32.0413550585
-94.5457150000 32.0830555173
-94.6554720000 32.6337659492
-94.6579900000 32.6475494380
-94.5616680000 32.7024693524
-94.6479260000 32.7489562397
-94.6578370000 32.7330127822
-94.7156910000 32.7562601899
-94.7511520000 32.7570508766
-94.8428120000 32.8048529321
-94.9388280000 32.6829820353
-95.2001800000 32.4290613465
-95.1319430000 32.3808557595
-95.1470720000 32.3071293141
-95.1353840000 32.2769057107
-95.1098630000 32.2773429679
-95.1157460000 32.2400938271
-95.0555950000 32.2612004666
-95.0333790000 32.2529614991
-95.0414580000 32.2426770091
-95.0096130000 32.2324620454
-95.0239490000 32.2266929251
-95.0068660000 32.1772426820
-95.0354920000 32.1511869381
-94.8321080000 32.1009408189
-94.8670880000 32.0649896559
-94.8659130000 32.0470961255
-94.8494110000 32.0442586302
48
6
-101.6950070000 33.9096597344
-101.7760160000 33.9087544431
-101.7757490000 33.3962191079
-101.2671200000 33.3954684547
-101.2642140000 33.9091911537
-101.6950070000 33.9096597344
48
13
-98.3350300000 29.8818995852
-98.3343200000 29.2515082525
-98.2354970000 29.2516963602
-97.8831480000 29.2504883961
-97.9082030000 29.2857259834
-97.8962780000 29.3217685914
-97.8178250000 29.3863915749
-97.8102110000 29.3966904253
-98.0897670000 29.9392345573
-98.0833820000 29.9415913931
-98.0052490000 29.9703056743
-98.0983120000 30.0806016801
-98.3350300000 29.8818995852
48
23
-96.9385830000 30.3962766996
-96.8327560000 30.3486661705
-96.7921300000 30.2326358220
-96.7395170000 30.2027136840
-96.7030560000 30.1544388306
-96.7229080000 30.1204330263
-96.6964720000 30.0920910661
-96.6977460000 30.0662372293
-96.6706620000 30.0519429560
-96.6593480000 30.0042081789
-96.6445310000 29.9944010463
-96.5855710000 30.0099062870
-96.5794600000 29.9777748902
-96.5735630000 29.9876752858
-96.4284520000 29.9898278528
-96.3995510000 30.0154267672
-96.4044420000 29.9522626976
-96.3914340000 29.9524826758
-96.3235550000 29.9536144870
-96.3091810000 30.2819803332
-96.6403120000 30.6076141794
-96.6584630000 30.6260347997
-96.9385830000 30.3962766996
48
30
-96.9637600000 32.1180323211
-96.6214450000 32.3197941058
-96.6328430000 32.3328605703
-96.6125640000 32.3533539392
-96.6268770000 32.3790958131
-96.6492770000 32.3839334041
-96.6399150000 32.4186023285
-96.6956020000 32.4787183527
-96.6834030000 32.4970723271
-96.6966780000 32.5155866486
-96.6849670000 32.5241538248
-96.7280200000 32.5161285604
-96.7317280000 32.5366007697
-96.7575000000 32.5508863390
-96.7723850000 32.5974615006
-96.7468030000 32.6340482754
-96.7710720000 32.6360035791
-96.7790370000 32.6742509118
-96.7679210000 32.6912317742
-96.7931590000 32.7098834848
-96.8207930000 32.7054951833
-96.8101430000 32.7295004614
-96.8291240000 32.7571221204
-96.8295060000 32.7626676007
-97.0701900000 32.6174645754
-97.2585220000 32.5052395517
-97.3155060000 32.3450220925
-97.2699580000 32.3216520081
-97.1552200000 32.0022453502
-96.9637600000 32.1180323211
48
35
-98.6684420000 33.4538210004
-98.7599790000 33.4390031247
-98.7793810000 33.3508966558
-98.9916080000 33.1998540879
-98.9944000000 33.1784920324
-98.9647220000 33.1630572839
-98.9659190000 33.1421020420
-98.9398040000 33.1694004379
-98.9279330000 33.1419461645
-98.8695220000 33.1513355462
-98.8464890000 33.1135508340
-98.7732240000 33.1146569322
-98.7771380000 33.0741146905
-98.7525560000 33.0846286760
-98.7374040000 33.1368890532
-98.7240830000 33.1098225215
-98.6959690000 33.1086742924
-98.7118000000 33.0391174772
-98.6964420000 33.0301544803
-98.6516270000 33.0649310027
-98.6365510000 33.0453059418
-98.6467670000 33.0009850030
-98.6180500000 33.0109851304
-98.6294940000 32.9957447507
-98.5872730000 33.0135968078
-98.5986330000 32.9688533109
-98.6283720000 32.9535310011
-98.5943830000 32.9300140186
-98.5787890000 32.9425802755
-98.5627370000 32.9028707766
-98.2745670000 33.1079103751
-98.2710720000 33.1203914796
-98.4637370000 33.4343999798
-98.4893650000 33.4753603428
-98.6684420000 33.4538210004
48
20
-97.4841610000 36.0893189491
-97.5582730000 36.0672983868
-97.5892560000 36.0755200012
-97.5904240000 36.1359999388
-97.6717680000 36.1809364416
-97.7260670000 36.1196706281
-97.7629850000 36.1105583968
-97.7621380000 36.0892767735
-97.7861330000 36.0880729673
-97.7827380000 36.0618241012
-97.7989120000 36.0690308470
-97.8353730000 36.0195310994
-97.8773880000 36.0108539951
-97.9778590000 36.0586630268
-97.9789200000 35.5505842833
-97.9789890000 35.5214311780
-97.9789660000 35.5105741165
-97.9181900000 35.5107251009
-97.4870610000 35.5106663847
-97.4841610000 36.0893189491
48
13
-99.7576750000 31.5585594696
-99.6937330000 31.5584577800
-99.6911240000 31.3921566296
-99.6913380000 31.3675006933
-99.6028290000 31.3661786293
-99.1789780000 31.3520060430
-98.9176410000 31.2209594647
-98.9201580000 31.6327037547
-99.3010180000 31.6281953713
-99.3011320000 31.6514537880
-99.3019870000 31.8044256193
-99.7541730000 31.8090220537
-99.7576750000 31.5585594696
48
9
-98.8065490000 31.1163377469
-98.9282910000 30.9691810611
-98.9733510000 30.9564261833
-98.9853440000 31.0389536014
-99.4118190000 31.0436161069
-99.4138790000 30.4284187223
-98.8049010000 30.4273865080
-98.8047260000 30.6109012761
-98.8065490000 31.1163377469
48
7
-101.6228030000 38.1648002290
-101.6228330000 38.1695500316
-101.6234660000 38.7016475228
-102.1630170000 38.7014533238
-102.1628110000 38.1738017977
